R,t,algo
0.6796974767,0.0848384709,real
0.6718116609,0.0943940847,real
0.6280447274,0.1133360628,real
0.5531376223,0.1270593786,real
0.4188449882,0.1350033934,real
0.4298292681,0.1416844356,real
0.4237881445,0.1506744262,real
0.4169633389,0.1594843625,real
0.4392142867,0.1691065719,real
0.3977829776,0.1821126307,real
0.3918559070,0.1954379459,real
0.3514431850,0.2064111538,real
0.3576294875,0.2171211486,real
0.3343320838,0.2271266435,real
0.2417177661,0.2231395814,real
0.1942361799,0.2238299910,real
0.1915647978,0.2264427594,real
0.1779789509,0.1851316210,real
20.2018553098,8.4544600536,real
2.0021720502,3.3823025949,real
0.2110953734,0.2032327902,real
0.2169292244,0.2052736332,real
0.5856986045,0.3222537017,real
0.6457852656,0.3563319470,real
0.6724489933,0.3870010132,real
0.6946303323,0.4000799710,real
0.3495455887,0.2326883347,real
0.3100658218,0.2524421830,real
0.3158290559,0.2635325566,real
0.3411091973,0.2256641035,real
0.1139294843,0.0427150308,p35p
0.0664988683,0.0301505490,p35p
51.6591153033,1.7885985300,p35p
20.5645768185,0.8666271042,p35p
31.0316258567,0.9387138175,p35p
0.0920908676,0.0196894084,p35p
0.1698446496,0.0538964838,p35p
0.1453267864,0.0381112873,p35p
0.1418961835,0.0410471399,p35p
0.0604247904,0.0354477754,p35p
0.1042027135,0.0465261784,p35p
0.0570776691,0.0354076683,p35p
0.0444683382,0.0350576704,p35p
0.0164359743,0.0435922617,p35p
0.0369241390,0.0595321909,p35p
0.1407795477,0.0748584193,p35p
0.1272222227,0.0479015858,p35p
0.1040228559,0.0278588579,p35p
0.1242206015,0.0342708111,p35p
0.0112577707,0.0595172371,p35p
0.1405469818,0.0301719677,p35p
0.1728132105,0.0485582275,p35p
0.2377377814,0.0669274441,p35p
0.0831126953,0.0087296756,p35p
0.1833002714,0.0223111704,p35p
0.1347726797,0.0907636389,p35p
0.0281821567,0.0491057806,p35p
0.1090009686,0.0333319992,p35p
0.0983790246,0.0112850112,p35p
0.0872548403,0.0640702767,p35p
0.1392680578,0.0657765161,p35p
0.0923542594,0.0663916326,p35p
0.1175870321,0.0680955731,p35p
0.1426620545,0.0676616122,p35p
0.0496574067,0.0722190066,p35p
0.1032385298,0.0394062137,p35p
0.0519244909,0.0326147541,p35p
0.0434273777,0.0369489717,p35p
0.0389267368,0.0706627987,p35p
0.1406278251,0.0097099570,p4p
0.0284111835,0.0066289321,p4p
51.6503741654,0.4250789500,p4p
20.5639121113,0.2056137931,p4p
31.0262754946,0.2228171142,p4p
0.1092657940,0.0048358486,p4p
0.1652465845,0.0131200296,p4p
0.1311675066,0.0089264018,p4p
0.1544120733,0.0095584338,p4p
0.0539193184,0.0081200168,p4p
0.1028883372,0.0105236675,p4p
0.0575032486,0.0084764933,p4p
0.0527733171,0.0082420096,p4p
0.0146940794,0.0100803874,p4p
0.0434728270,0.0137587466,p4p
0.1495048772,0.0176435001,p4p
0.1437231845,0.0109776540,p4p
0.1218440436,0.0066196981,p4p
0.1343627024,0.0077192145,p4p
0.0570339160,0.0136041098,p4p
0.1252476177,0.0074366313,p4p
0.1547238700,0.0119104630,p4p
0.1464331520,0.0168075980,p4p
0.0908337266,0.0026155890,p4p
0.1034820102,0.0065652307,p4p
0.1548550840,0.0219245640,p4p
0.0436311646,0.0117958406,p4p
0.1436773242,0.0077925678,p4p
0.1013808364,0.0030368399,p4p
0.2113751627,0.0160728172,p4p
0.0764913796,0.0155194896,p4p
0.1314429850,0.0159119117,p4p
0.0992827428,0.0160679249,p4p
0.0970322445,0.0164897060,p4p
0.1152047155,0.0163959017,p4p
0.0570556181,0.0175095224,p4p
0.1039760936,0.0099459011,p4p
0.0527236423,0.0082692147,p4p
0.0553845621,0.0090723407,p4p
0.0216794708,0.0164322125,p4p
69.6619936949,6.1184500628,real
13.1804397277,5.4857536734,real
62.7750037407,4.5677745189,real
64.1085836848,3.6344973132,real
22.0956380601,3.1199367663,real
14.5158209810,2.8191453390,real
16.2262117148,1.8011466949,real
18.5843541464,3.4216479076,real
32.6477321263,39.5809338799,real
12.5298071832,3.6007200921,real
9.5275769789,5.6037155550,real
13.0172889551,4.5137893212,real
60.6271911105,3.4899123110,real
54.7384464571,2.0100018633,real
60.4120250825,2.7142135996,real
0.0868167697,0.0196795535,p35p
0.0820426629,0.0201675131,p35p
0.0947624181,0.0102285857,p35p
0.0557648288,0.0040258041,p35p
0.0613796194,0.0030946366,p35p
0.0533738802,0.0036270278,p35p
0.0450777414,0.0042039180,p35p
0.0257685626,0.0050856945,p35p
0.0543031559,0.0071827975,p35p
0.0522978761,0.0074515825,p35p
0.0664512697,0.0071842519,p35p
0.0530096567,0.0076585078,p35p
0.0954188193,0.0074144042,p35p
0.0864824044,0.0074305007,p35p
0.0402990143,0.0072859898,p35p
0.0589703596,0.0070266648,p35p
0.0815344627,0.0068353335,p35p
0.0796576949,0.0067326582,p35p
0.0700306215,0.0067526065,p35p
0.0582365812,0.0065256345,p35p
0.0375040933,0.0064341429,p35p
0.0571030357,0.0062754221,p35p
0.0720169992,0.0060524286,p35p
0.0658866489,0.0062185120,p35p
0.0290255407,0.0062616771,p35p
0.0479264239,0.0054836262,p35p
0.0748420242,0.0051534978,p35p
0.0551401842,0.0050783674,p35p
0.0680093945,0.0051858798,p35p
0.0241624465,0.0036572293,p35p
0.0267939946,0.0018250960,p35p
0.0179495993,0.0025622441,p35p
0.0595088059,0.0022433746,p35p
0.0600346465,0.0032068234,p35p
0.0549871325,0.0011089031,p35p
0.1032387329,0.0065929070,p35p
0.1123130253,0.0079163905,p35p
0.0270805310,0.0241930594,p35p
0.1265270495,0.0248295031,p35p
0.2326869290,0.0259402248,p35p
0.2203815399,0.0212725777,p35p
0.2274357649,0.0202108493,p35p
0.2744389307,0.0120244371,p35p
0.1496055117,0.0320600526,p35p
0.0895372466,0.0246315621,p35p
0.0796104836,0.0188272404,p35p
0.0885531425,0.0109329916,p35p
0.1067168360,0.0082110405,p35p
0.0543521367,0.0142858977,p35p
0.0893969489,0.0078910172,p35p
0.0899871371,0.0029673306,p35p
0.0596588625,0.0090747027,p35p
0.0941889678,0.0065691130,p35p
0.0837955331,0.0036388480,p35p
0.1113669481,0.0038084347,p35p
0.0288656806,0.0041235752,p35p
0.1075420273,0.0041016037,p35p
0.0667159834,0.0039564454,p35p
0.0745352021,0.0039474527,p35p
0.0940069718,0.0031065094,p35p
0.0728556274,0.0027789673,p35p
0.0386534837,0.0019705717,p35p
0.0815838606,0.0034357269,p35p
0.0530461119,0.0044580063,p35p
0.0437477875,0.0058908400,p35p
0.0272262788,0.0069079438,p35p
0.0927517281,0.0080109112,p35p
0.0472275672,0.0091908195,p35p
0.0445350470,0.0107441703,p35p
0.0980013128,0.0045740567,p35p
0.0750204142,0.0075591075,p35p
0.1686290547,0.0073889877,p35p
0.1172792943,0.0236127536,p35p
0.1461582854,0.0251980775,p35p
0.3143259784,0.0179455911,p35p
0.1692220077,0.0413184017,p35p
0.1119851482,0.0197331243,p4p
0.0722988127,0.0204821996,p4p
0.0787691383,0.0105752974,p4p
0.0548145328,0.0041837247,p4p
0.0656331275,0.0028414904,p4p
0.0531950609,0.0031343121,p4p
0.0446314735,0.0036874856,p4p
0.0274525119,0.0044926567,p4p
0.0518806984,0.0065336889,p4p
0.0519769220,0.0068368854,p4p
0.0662276077,0.0066627269,p4p
0.0524233617,0.0071223577,p4p
0.0951122274,0.0069253111,p4p
0.0861856875,0.0069688405,p4p
0.0397010061,0.0068699946,p4p
0.0584536834,0.0066269411,p4p
0.0816111603,0.0064589565,p4p
0.0794000952,0.0063844960,p4p
0.0693874102,0.0064316497,p4p
0.0582275360,0.0062356293,p4p
0.0373006391,0.0061520580,p4p
0.0568506658,0.0060209865,p4p
0.0717715493,0.0058123715,p4p
0.0660187699,0.0059961934,p4p
0.0326419269,0.0060619786,p4p
0.0458614677,0.0053105222,p4p
0.0757404682,0.0050053397,p4p
0.0511636655,0.0049578546,p4p
0.0641826976,0.0050868003,p4p
0.0250755496,0.0035603505,p4p
0.0228974928,0.0018090839,p4p
0.0096200661,0.0025255513,p4p
0.0564634869,0.0022223811,p4p
0.0598753346,0.0031745593,p4p
0.0571727924,0.0010669330,p4p
0.1074402025,0.0065716299,p4p
0.1174421135,0.0080212904,p4p
0.0745403607,0.0245666792,p4p
0.1180336050,0.0252003375,p4p
0.2007033373,0.0262766641,p4p
0.1479131485,0.0215122382,p4p
0.2299302124,0.0191571176,p4p
0.2455035668,0.0113780903,p4p
0.1149088344,0.0323593018,p4p
0.0542724006,0.0248369159,p4p
0.0757587947,0.0185785014,p4p
0.0821681438,0.0114259632,p4p
0.0955061371,0.0079564629,p4p
0.0253490740,0.0147848272,p4p
0.0915825217,0.0080486476,p4p
0.0887681148,0.0024792043,p4p
0.0500714377,0.0090234364,p4p
0.0953961573,0.0063472847,p4p
0.0857767426,0.0033026644,p4p
0.1099797299,0.0034831859,p4p
0.0259784104,0.0037958029,p4p
0.1073834597,0.0037942979,p4p
0.0665001961,0.0036749524,p4p
0.0736541517,0.0036944934,p4p
0.0943931893,0.0028649164,p4p
0.0726782174,0.0024950895,p4p
0.0396505569,0.0016957229,p4p
0.0815032459,0.0031566353,p4p
0.0535836282,0.0041761107,p4p
0.0438745716,0.0056007155,p4p
0.0268690510,0.0066155786,p4p
0.0926048050,0.0077142906,p4p
0.0473746077,0.0089004766,p4p
0.0446600935,0.0104467160,p4p
0.0821284661,0.0044609487,p4p
0.0734702640,0.0075313766,p4p
0.1799744601,0.0073222034,p4p
0.1318435660,0.0239915751,p4p
0.1453022189,0.0255440768,p4p
0.3106709030,0.0177026643,p4p
0.2608911257,0.0224290974,p4p
0.1279971842,0.0039961317,real
0.0282302683,0.0040976415,real
0.0630421529,0.0021023462,real
0.0430378965,0.0008168025,real
0.0645052733,0.0004897685,real
0.0515877175,0.0005788184,real
0.0425656571,0.0006923117,real
0.0237812031,0.0008515928,real
0.0509196873,0.0012547977,real
0.0496716020,0.0013162816,real
0.0641882192,0.0012601751,real
0.0508613641,0.0013532874,real
0.0945046985,0.0013105323,real
0.0857181797,0.0013204691,real
0.0379420526,0.0013062185,real
0.0576430172,0.0012586723,real
0.0802475273,0.0012275788,real
0.0784756831,0.0012159166,real
0.0686584381,0.0012285939,real
0.0565614159,0.0011945525,real
0.0354048486,0.0011805386,real
0.0554335813,0.0011599844,real
0.0709199037,0.0011201467,real
0.0643985565,0.0011591070,real
0.0311177311,0.0011834072,real
0.0458746985,0.0010357378,real
0.0741589550,0.0009819642,real
0.0496496427,0.0009851559,real
0.0662209601,0.0010253711,real
0.0274089744,0.0007102369,real
0.0189066983,0.0003666288,real
0.0259352344,0.0005005070,real
0.0540523349,0.0004535793,real
0.0573347877,0.0005708705,real
0.0560868634,0.0001752885,real
0.1022120143,0.0012991311,real
0.1025806077,0.0016253815,real
0.0772697245,0.0048750082,real
0.1370318141,0.0050023869,real
0.2310650146,0.0052287232,real
0.1973842167,0.0043621526,real
0.1878727340,0.0034978875,real
0.1296303483,0.0066893129,real
0.1239464566,0.0050429491,real
0.0560399032,0.0038566521,real
0.0895374118,0.0022228725,real
0.0994844497,0.0016603853,real
0.0345679971,0.0027389960,real
0.0787879477,0.0015946256,real
0.0856801824,0.0003901280,real
0.0424233313,0.0018208756,real
0.0928148737,0.0012431189,real
0.0849010730,0.0006119776,real
0.1119045557,0.0006572962,real
0.0341747929,0.0007135606,real
0.1056006569,0.0007158369,real
0.0639708258,0.0006950948,real
0.0769845246,0.0006988282,real
0.0922779356,0.0005428406,real
0.0719949265,0.0004752543,real
0.0409277215,0.0003223205,real
0.0806344021,0.0006028758,real
0.0545458258,0.0007997129,real
0.0457522600,0.0010725241,real
0.0238229726,0.0012656066,real
0.0918171903,0.0014759805,real
0.0488793711,0.0017044451,real
0.0420997528,0.0020028870,real
0.0920692314,0.0008411122,real
0.0699639629,0.0014361226,real
0.1767280619,0.0013209746,real
0.1370755957,0.0047613423,real
0.1219299723,0.0050713051,real
0.3271734268,0.0032739746,real
0.2986005415,0.0030420799,real
0.5027653569,0.0291394643,p35p
32.1276430090,1.4393993998,p35p
31.5598886078,1.4674951287,p35p
0.2036057990,0.0179304718,p35p
48.2754953417,0.0717791743,p35p
48.6898475708,0.0200758087,p35p
0.2486411783,0.0701826555,p35p
0.2716776798,0.0972094287,p35p
0.4037549274,0.0944640539,p35p
0.5343508565,0.0924929722,p35p
0.2889312771,0.0642006577,p35p
0.5513610196,0.0214716376,p35p
0.3082546448,0.0105875853,p35p
0.3163845375,0.0604624996,p35p
0.2128975985,0.0289750699,p35p
0.3091929071,0.0490598905,p35p
0.2602424904,0.0886621507,p35p
0.3661524025,0.1214616042,p35p
0.3349653727,0.1159013591,p35p
0.3359384095,0.0901541206,p35p
0.3351763403,0.0819535933,p35p
0.3384759075,0.0740085511,p35p
0.3013772361,0.0641250257,p35p
0.2796291611,0.0611133517,p35p
0.4032556284,0.0940043069,p35p
0.4869802207,0.0966518298,p35p
0.2354630265,0.0411157319,p35p
9.0760962100,1.0006008094,p35p
0.1870656228,0.0321170018,p35p
0.1939018596,0.0175373939,p35p
0.5359211245,0.0244542077,p4p
32.1786119853,1.4352771119,p4p
31.5178232613,1.4657367984,p4p
0.2616790263,0.0119152715,p4p
48.2412298813,0.0546949278,p4p
48.7431573333,0.0201506942,p4p
0.2996354385,0.0507903293,p4p
0.3494355009,0.0743493459,p4p
0.7638720960,0.0957053894,p4p
1.8963112381,0.2756665459,p4p
0.4787310054,0.0339226631,p4p
0.5839241224,0.0164706703,p4p
0.3868922240,0.0131390386,p4p
0.3831651670,0.0607217654,p4p
0.2873389263,0.0284524990,p4p
0.3586042610,0.0372835026,p4p
0.6944019606,0.0604568302,p4p
0.4150687134,0.1037869962,p4p
0.4205670724,0.0959700002,p4p
0.3830163654,0.0683327985,p4p
0.3822158513,0.0612499123,p4p
0.3823544422,0.0542269453,p4p
0.3389117469,0.0458824192,p4p
0.3393445255,0.0441397280,p4p
0.4565449361,0.0780189391,p4p
0.5427655554,0.0827733952,p4p
0.2921838810,0.0256207947,p4p
9.0093693051,0.9781686686,p4p
0.2448682937,0.0205304385,p4p
0.2507330599,0.0188013082,p4p
0.4115755607,0.0470327397,real
32.0899443315,1.4327858574,real
31.6268608888,1.4772737243,real
0.9205582891,0.1711124595,real
48.2369394172,0.0807202145,real
48.6993345157,0.0299347840,real
0.2564207872,0.0655634734,real
0.2407698502,0.0918082459,real
0.8843693690,0.1287903608,real
0.6817701306,0.1705954715,real
0.3224917824,0.0613385585,real
0.4610685477,0.0414767351,real
0.2692009946,0.0315876067,real
0.2503487957,0.0658768229,real
0.1897611876,0.0404033382,real
0.2795305176,0.0623577457,real
0.3198591991,0.0921937492,real
0.3203685723,0.1106442493,real
0.3053225419,0.1040163676,real
0.2933438498,0.0849894761,real
0.2876011761,0.0782142252,real
0.2973366804,0.0711574385,real
0.2765017942,0.0644452507,real
0.2616434498,0.0555572837,real
0.3824814491,0.0850859326,real
0.4552956356,0.0861389324,real
0.2367614072,0.0416760722,real
9.1597954759,0.9745736541,real
0.8153787262,0.5650571659,real
0.1918374768,0.0344912032,real
1.9185195874,0.9695440306,p35p
48.8944729776,5.1938401070,p35p
29.8218129549,1.3385294524,p35p
23.8037102522,0.8095251045,p35p
17.2876586817,0.6958305250,p35p
1.2094241945,1.1185815265,p35p
1.8675878391,1.1785451069,p35p
1.9185203838,1.1017383092,p35p
2.3738684672,1.0253169890,p35p
1.6064692028,1.1015647881,p35p
21.8298085367,14.8919425093,p35p
2.0076737253,1.0339206438,p35p
2.0122566575,1.0469897601,p35p
1.8778803368,1.1257075485,p35p
1.9772116288,0.9403649433,p35p
1.9807246651,0.7976194390,p35p
1.9867185681,0.7648315125,p35p
2.0150147198,0.7739404122,p35p
2.0632653927,0.9812228058,p35p
2.0773260381,0.9452696459,p35p
1.9974711601,0.5330199134,p35p
1.4276503096,0.0912895398,p4p
45.6621502559,1.0126963186,p4p
30.1572061627,0.2513608431,p4p
24.1179657793,0.1104581487,p4p
17.6054978687,0.0890913128,p4p
2.4851649333,0.0632139731,p4p
1.3600873859,0.1126101249,p4p
1.4122376729,0.1077605492,p4p
1.7082969957,0.1116330136,p4p
7.5720736463,0.6447568088,p4p
1.4416478412,0.0940205756,p4p
1.3922225235,0.0951147930,p4p
1.3647922164,0.1046705823,p4p
1.5298874812,0.0800309578,p4p
1.4596703654,0.0662945861,p4p
1.4810435390,0.0657678444,p4p
1.5115084675,0.0704070453,p4p
1.5679354762,0.0826054512,p4p
1.5788101116,0.0785187632,p4p
1.5329137670,0.0383260521,p4p
0.0618872839,0.0156888174,real
76.4840904594,0.4960266391,real
31.5704906716,0.2439111678,real
25.5383578676,0.2298776620,real
19.0272289546,0.1845822624,real
0.2860219201,0.0405261229,real
0.1650297699,0.0194853012,real
0.1100645845,0.0086313416,real
0.3533131023,0.0212971481,real
0.4379929284,0.0269261772,real
0.0791015004,0.0093398151,real
0.1803149699,0.0104502034,real
0.1035957348,0.0208628857,real
0.0439455673,0.0242467139,real
0.0124293464,0.0043679072,real
0.0647980594,0.0117424704,real
0.0590658602,0.0209628116,real
0.1150474845,0.0429938756,real
0.1280950123,0.0494917452,real
0.1091500567,0.0259056831,real
2.3027647118,31.2661680944,p35p
2.2643815096,31.0540219487,p35p
41.8438975986,307.0120717774,p35p
56.2426201988,30.4761835901,p35p
2.2759413815,31.3058866442,p35p
2.1450055244,30.3996095162,p35p
2.0939066320,29.6840497376,p35p
2.1508008968,30.1107505986,p35p
2.2705931524,31.2009782609,p35p
2.2072237399,30.9045569075,p35p
2.1182449702,30.6707092986,p35p
2.3032475951,31.8287752276,p4p
2.2654416303,31.6133444225,p4p
41.8513614125,312.5514283839,p4p
56.2390437167,31.0302144699,p4p
2.2666286830,31.8699491631,p4p
2.1397953678,30.9481415857,p4p
2.0917012953,30.2203828257,p4p
2.1538632431,30.6547011984,p4p
2.2736115315,31.7623139182,p4p
2.2118526442,31.4614506436,p4p
2.1202701830,31.2239912247,p4p
1.4498929974,0.0457959058,real
1.4318368081,0.0405693834,real
45.4625172432,0.2928545135,real
56.6362452041,0.1158599460,real
1.5393041793,0.0396186595,real
1.3448583822,0.0301333875,real
1.3492007752,0.0278080039,real
1.4110336658,0.0466912567,real
1.3860579704,0.0377025115,real
1.3052828467,0.0340204943,real
0.0630554426,0.0058843087,p35p
0.1032847022,0.0081085015,p35p
0.0722144865,0.0090695843,p35p
17.2729316347,0.3970736387,p35p
17.1989657371,0.3756383133,p35p
0.0719028733,0.0112914002,p35p
0.0496699028,0.0060900138,p35p
0.0894463472,0.0051482889,p35p
0.0898748345,0.0047602154,p35p
0.0721766615,0.0061204805,p35p
0.1168597832,0.0066954709,p35p
0.0707226754,0.0074897675,p35p
0.0220982811,0.0085889578,p35p
0.0991611757,0.0086063286,p35p
0.0906398773,0.0133936069,p35p
0.1539715123,0.0040077578,p35p
0.1222361898,0.0043496556,p35p
0.1033095169,0.0056482315,p35p
0.1130804126,0.0077212803,p35p
0.0979799631,0.0082805964,p35p
0.1516624222,0.0072436725,p35p
0.0715008709,0.0072108521,p35p
0.1987587790,0.0074638749,p35p
0.1285976747,0.0065965530,p35p
0.1051556852,0.0086434442,p35p
0.1035674173,0.0164499236,p35p
0.0222778124,0.0102565743,p35p
0.1426276809,0.0071847267,p35p
0.1030731644,0.0120019472,p35p
0.1081600337,0.0128605941,p35p
0.1050137380,0.0150274567,p35p
0.0763633536,0.0152928207,p35p
0.1422303997,0.0137631082,p35p
0.0986983407,0.0092746274,p35p
0.1094505788,0.0103895750,p35p
30.1783509368,24.5428733686,p4p
29.8238806599,4.5525051147,p4p
15.9060980548,3.8095073986,p4p
7.4240655748,3.0404483317,p4p
8.8771977451,2.3093944360,p4p
10.8369965810,3.7100606878,p4p
15.8746838089,2.3607561611,p4p
28.6933355286,1.3163858664,p4p
13.5111982818,4.9146945370,p4p
11.2393986040,3.9223813149,p4p
26.4683981623,38.2238966570,real
10.4072549988,26.8194597848,real
12.0238022756,30.6373791473,real
11.0597567377,33.9913716042,real
10.4719077697,35.3983226185,real
10.0632697477,34.0355774596,real
5.8873423648,33.5915784437,real
5.8549137100,39.4956756931,real
34.5501727357,38.5979808399,real
20.9223787794,38.5234140908,real
17.8578791426,418.4983002868,real
15.6040248505,36.4606308521,real
50.1513502319,54.8178215146,real
8.3378964810,26.1071381182,real
0.2030626110,0.0678888531,p35p
21.7834464762,2.3284703481,p35p
10.8123700041,0.9700840856,p35p
6.8589362371,0.6767989560,p35p
4.7162700881,0.7561790392,p35p
0.0899266712,0.0443891444,p35p
0.1050525534,0.0511974225,p35p
0.0826852014,0.0612259099,p35p
0.1247552111,0.0692208833,p35p
0.0979032424,0.0641899705,p35p
0.1767204484,0.0762633680,p35p
0.2185878059,0.0846455114,p35p
0.2131636194,0.0902982154,p35p
0.1741457825,0.0751042454,p35p
0.1870447626,0.0561371235,p35p
0.1904925741,0.0458600779,p35p
0.2097204459,0.0461796272,p35p
0.2018929026,0.0500669764,p35p
0.1463557496,0.0388514408,p35p
0.0928675666,0.0433114774,p35p
0.1552331859,0.0473689502,p35p
0.1723037341,0.0488018724,p35p
0.1431151646,0.0400330011,p35p
0.1132607299,0.0303854331,p35p
0.0960842119,0.0218965372,p35p
0.0391945410,0.0440189884,p35p
0.1010868234,0.0424282553,p35p
0.1103636694,0.0426176920,p35p
