R,t,algo
0.0686128088,0.0154046655,p4p
0.1007195045,0.0141876003,p4p
0.1090545229,0.0136271694,p4p
0.0703733807,0.0108933653,p4p
0.1064901920,0.0103540444,p4p
0.1919229728,0.0163312830,p4p
0.1237160277,0.0151778056,p4p
0.1410146328,0.0160641408,p4p
0.1381105291,0.0063368039,p4p
0.1484258605,0.0045764690,p4p
0.1707540314,0.0075892427,p4p
0.0869869529,0.0205576171,p4p
0.0796522028,0.0230134695,p4p
0.1631900366,0.0138321090,p4p
0.1657104196,0.0115383397,p4p
0.1810968089,0.0099861961,p4p
0.1642756398,0.0095707295,p4p
0.0671668007,0.0074214053,p4p
0.0886097189,0.0035992165,p4p
0.0336477099,0.0032158803,p4p
0.0600818686,0.0087700697,p4p
1.3426548996,0.7007469918,real
1.3476985073,0.6854075432,real
2.9816664414,1.2116550305,real
0.7442234181,0.8348864211,real
1.7208548670,0.8169937129,real
1.3464341275,0.6414012692,real
1.3535267405,0.6332511497,real
1.3738889227,0.6207049250,real
1.3882513746,0.6081372253,real
1.3916184336,0.5994377865,real
1.3914016158,0.5904628473,real
1.3681027470,0.5950140998,real
56.2419115893,28.1217658534,real
1.3457984391,0.6285761039,real
1.2785301288,0.6896171923,real
1.3349736240,0.7008081010,real
1.3754616176,0.7123769792,real
1.3950092341,0.7138330198,real
1.4047228490,0.7179752122,real
1.4152036841,0.7206291066,real
1.4408805535,0.7282161464,real
1.4266469420,0.7334384657,real
1.4288377174,0.7459743416,real
1.4146546146,0.7548977889,real
1.4197533103,0.7592866289,real
1.4044882491,0.7644974159,real
1.2640141132,0.7651346822,real
1.2605625917,0.7484383553,real
1.2830818203,0.7240480741,real
1.4017012576,0.6949378235,real
1.4598870690,0.6834087608,real
1.3719239873,0.6776436016,real
1.3047123189,0.7170474510,real
1.2804085413,0.7483887155,real
1.3273850833,0.6624326072,real
1.4029573548,0.6386380608,real
1.4368544378,0.6170168624,real
1.4706946548,0.6042240356,real
1.4249782968,0.7361821282,real
1.4112339102,0.7657480948,real
1.4111779760,0.7864338214,real
1.4168899981,0.7352062735,real
65.8662061186,5.5398876658,p35p
43.8938905584,4.7511037462,p35p
18.2502890205,3.6419777333,p35p
16.3552023819,2.4874913448,p35p
15.7316680358,1.8429428684,p35p
23.2745759927,1.7122376510,p35p
5.4478883144,0.8532527823,p35p
2.7861832464,2.8375283146,p35p
8.7214876185,30.4461295742,p35p
2.2886743012,3.0353075816,p35p
8.2693159443,5.4564540079,p35p
9.4937724826,4.4401446332,p35p
10.1045549345,3.5414788405,p35p
11.0649291242,2.6240886689,p35p
11.7217827220,2.8408080558,p35p
0.1421605581,0.0425796502,p4p
0.1266368520,0.0296791022,p4p
51.6480772058,1.7861973595,p4p
20.5654508211,0.8660066328,p4p
31.0303920233,0.9378398799,p4p
0.0522377671,0.0209031895,p4p
0.1616120518,0.0549375740,p4p
0.1366941801,0.0387140874,p4p
0.1467940968,0.0413569533,p4p
0.0552463064,0.0358992964,p4p
0.1034281776,0.0466257923,p4p
0.0606506723,0.0358382812,p4p
0.0450937352,0.0359375956,p4p
0.0361631758,0.0442942120,p4p
0.0778581138,0.0596073743,p4p
0.1519681768,0.0752601827,p4p
0.1788388033,0.0477865445,p4p
0.1236719150,0.0281649269,p4p
0.1239216321,0.0348306921,p4p
0.1110271271,0.0596066012,p4p
0.1638759007,0.0296971436,p4p
0.1658225302,0.0489661754,p4p
0.2153703255,0.0688047750,p4p
0.0845379337,0.0091750505,p4p
0.1615806777,0.0210069181,p4p
0.1278222355,0.0909526692,p4p
0.0332112124,0.0498025546,p4p
0.1241627599,0.0337976425,p4p
0.0988055833,0.0115922411,p4p
0.1075267731,0.0643798756,p4p
0.0927904881,0.0659833623,p4p
0.1028282884,0.0666199340,p4p
0.0828097117,0.0683437271,p4p
0.1305933981,0.0679151719,p4p
0.0595939391,0.0724515365,p4p
0.1057229815,0.0394248776,p4p
0.0647412328,0.0327122361,p4p
0.0506367585,0.0374351204,p4p
0.0217266309,0.0700820304,p4p
0.1272964970,0.2123130222,real
0.0666977032,0.1508349683,real
51.6733809036,8.7653361105,real
20.5604934489,4.2475530035,real
31.0213687187,4.6003744753,real
0.1514641211,0.0903817644,real
0.1811113821,0.2787050809,real
0.1255767651,0.1887221848,real
0.1499446989,0.1955697290,real
0.0570592858,0.1787834752,real
0.1038200153,0.2477879523,real
0.0523229527,0.1890061479,real
0.0550869653,0.2232085256,real
0.0737351622,0.2988103967,real
0.1306041321,0.3786329680,real
0.1853696348,0.2405036584,real
0.0985595740,0.1398640971,real
0.1349633277,0.1628401570,real
0.0689748927,0.2829528680,real
0.1591999707,0.1439410302,real
0.1732464036,0.2453236658,real
0.1815802774,0.3583443765,real
0.0863777074,0.0454688521,real
0.2086586868,0.1265291233,real
0.1223420128,0.4582102189,real
0.0305110399,0.2385302373,real
0.1282656517,0.1649649159,real
0.0987532870,0.0560132202,real
0.0831591047,0.3257109386,real
0.1191567248,0.3333647769,real
0.0715412689,0.3352148275,real
0.1288506857,0.3445717365,real
0.1198986361,0.3425426590,real
0.0487706465,0.3649133963,real
0.1320020544,0.1900988038,real
0.0710362927,0.1614459293,real
0.0518958514,0.1879490471,real
0.0159878325,0.3501023180,real
0.0831177540,0.0200216730,p35p
0.0767676851,0.0206268770,p35p
0.0880598212,0.0106654938,p35p
0.0538076648,0.0041441041,p35p
0.0643883818,0.0025736873,p35p
0.0552281967,0.0029506147,p35p
0.0472618220,0.0035008231,p35p
0.0327631078,0.0043242942,p35p
0.0559850121,0.0063823431,p35p
0.0547101270,0.0067207444,p35p
0.0670432856,0.0065067775,p35p
0.0538155958,0.0069654806,p35p
0.0958024601,0.0067590279,p35p
0.0869914456,0.0068099354,p35p
0.0413082089,0.0067393408,p35p
0.0596559482,0.0065001991,p35p
0.0819433941,0.0063524045,p35p
0.0800642881,0.0063000648,p35p
0.0708419280,0.0063753646,p35p
0.0592134382,0.0061986323,p35p
0.0388781928,0.0061351530,p35p
0.0580602971,0.0060323206,p35p
0.0726456262,0.0058411140,p35p
0.0667127059,0.0060476433,p35p
0.0306381660,0.0061663645,p35p
0.0507980617,0.0054288582,p35p
0.0780520775,0.0051568168,p35p
0.0532465241,0.0051674948,p35p
0.0703962589,0.0053400100,p35p
0.0219757559,0.0037909001,p35p
0.0213988610,0.0020074480,p35p
0.0191892563,0.0027604585,p35p
0.0565930875,0.0025228932,p35p
0.0592369698,0.0031878538,p35p
0.0585239003,0.0006841091,p35p
0.1077010877,0.0063519794,p35p
0.1089477877,0.0079235248,p35p
0.1108332503,0.0244624167,p35p
0.0990512617,0.0250912364,p35p
0.2178259751,0.0263043314,p35p
0.2010903473,0.0213993649,p35p
0.1949730294,0.0199969617,p35p
0.2586191267,0.0118853154,p35p
0.1555153606,0.0319638368,p35p
0.1066705207,0.0255948858,p35p
0.0758434856,0.0189814225,p35p
0.0730169105,0.0114847805,p35p
0.0904499612,0.0083935942,p35p
0.0294598442,0.0134700533,p35p
0.0927191212,0.0092125760,p35p
0.0872474146,0.0022321254,p35p
0.0454217552,0.0094409068,p35p
0.0908667008,0.0062725334,p35p
0.0880732972,0.0031648313,p35p
0.1105639919,0.0034174842,p35p
0.0259997728,0.0037310471,p35p
0.1082706401,0.0037559224,p35p
0.0678061603,0.0036608342,p35p
0.0734849900,0.0037039316,p35p
0.0949552357,0.0028916533,p35p
0.0737671141,0.0024554097,p35p
0.0369698788,0.0016449924,p35p
0.0824334061,0.0031294404,p35p
0.0519997011,0.0041529651,p35p
0.0425567876,0.0055740679,p35p
0.0290242900,0.0065785999,p35p
0.0931948434,0.0076638713,p35p
0.0464366711,0.0088389298,p35p
0.0453425656,0.0103605957,p35p
0.0830878672,0.0044868633,p35p
0.0762822066,0.0075347897,p35p
0.1682683354,0.0069840220,p35p
0.1681264833,0.0239005212,p35p
0.1370619738,0.0254416930,p35p
0.3055302649,0.0169807699,p35p
0.3043025830,0.0157238617,p35p
0.1123499932,0.0203110498,p4p
0.0774392310,0.0208289714,p4p
0.0451960718,0.0106627776,p4p
0.0449644149,0.0040684928,p4p
0.0647834031,0.0025447306,p4p
0.0540329417,0.0029849257,p4p
0.0459175160,0.0035399840,p4p
0.0279957923,0.0043442038,p4p
0.0548933981,0.0064179852,p4p
0.0537336001,0.0067508076,p4p
0.0663678046,0.0065183278,p4p
0.0537371839,0.0069867749,p4p
0.0957272461,0.0067810883,p4p
0.0871658839,0.0068244366,p4p
0.0412544151,0.0067406151,p4p
0.0590688834,0.0065033651,p4p
0.0819448080,0.0063542462,p4p
0.0802140088,0.0063017112,p4p
0.0705431191,0.0063734561,p4p
0.0592237776,0.0061947265,p4p
0.0393079292,0.0061254839,p4p
0.0579750843,0.0060291745,p4p
0.0727650008,0.0058317891,p4p
0.0675560747,0.0060428419,p4p
0.0266818349,0.0061522776,p4p
0.0491121885,0.0054157862,p4p
0.0768653254,0.0051449076,p4p
0.0569615644,0.0051461312,p4p
0.0713308065,0.0053342902,p4p
0.0211384347,0.0037425493,p4p
0.0245018442,0.0019898162,p4p
0.0033603568,0.0027217745,p4p
0.0589810117,0.0024789783,p4p
0.0594580551,0.0030986204,p4p
0.0567425228,0.0006983352,p4p
0.1017403604,0.0064121551,p4p
0.1184990008,0.0080024655,p4p
0.0820701504,0.0244971030,p4p
0.1277957984,0.0251213087,p4p
0.1955308946,0.0263304787,p4p
0.2127699063,0.0214257153,p4p
0.2167891830,0.0200175546,p4p
0.2677669181,0.0118924289,p4p
0.1246683216,0.0341099758,p4p
0.0609042421,0.0256932966,p4p
0.0273861764,0.0195836141,p4p
0.0595878118,0.0110498220,p4p
0.1081741253,0.0087195422,p4p
0.0285406952,0.0137752202,p4p
0.0851725559,0.0093809901,p4p
0.0854778316,0.0022462672,p4p
0.0254524557,0.0093587456,p4p
0.0840776139,0.0063134707,p4p
0.0860114353,0.0031603455,p4p
0.1112788433,0.0034324930,p4p
0.0287683627,0.0037371298,p4p
0.1075587725,0.0037545626,p4p
0.0670165421,0.0036622975,p4p
0.0738510246,0.0036937545,p4p
0.0945431205,0.0028930002,p4p
0.0738514141,0.0024856901,p4p
0.0378762287,0.0016803173,p4p
0.0821417372,0.0031476828,p4p
0.0518934266,0.0041677347,p4p
0.0430323572,0.0055795265,p4p
0.0290038844,0.0065661493,p4p
0.0932687168,0.0076552790,p4p
0.0464652981,0.0088113468,p4p
0.0451148863,0.0103060112,p4p
0.0873510435,0.0044619983,p4p
0.0860283246,0.0075239343,p4p
0.1779263031,0.0069131474,p4p
0.1525249808,0.0239387986,p4p
0.1335889996,0.0254759792,p4p
0.3087270837,0.0169612159,p4p
0.3041112281,0.0155059392,p4p
0.1053076209,0.0040009747,real
0.0802544149,0.0041051398,real
0.0412691287,0.0021063071,real
0.0404219726,0.0008270880,real
0.0619160671,0.0004902544,real
0.0518728896,0.0005732562,real
0.0426689131,0.0006866827,real
0.0229745445,0.0008475533,real
0.0516064548,0.0012512338,real
0.0492538701,0.0013129487,real
0.0640741570,0.0012567375,real
0.0507703672,0.0013512053,real
0.0945052975,0.0013111536,real
0.0856149691,0.0013225126,real
0.0378371763,0.0013081129,real
0.0576969502,0.0012617412,real
0.0804316781,0.0012307485,real
0.0787627189,0.0012201855,real
0.0687301456,0.0012335814,real
0.0567134263,0.0012006314,real
0.0352996096,0.0011866281,real
0.0554693461,0.0011666294,real
0.0708415057,0.0011271147,real
0.0645618945,0.0011658932,real
0.0329951011,0.0011909738,real
0.0451549487,0.0010435658,real
0.0732349835,0.0009896883,real
0.0515051184,0.0009934960,real
0.0643750416,0.0010319280,real
0.0239707868,0.0007162974,real
0.0218973453,0.0003717709,real
0.0257885337,0.0005039107,real
0.0540435596,0.0004570939,real
0.0579038694,0.0005632980,real
0.0580363604,0.0001879242,real
0.1081409075,0.0013014385,real
0.1136640093,0.0016263180,real
0.0593578934,0.0048754628,real
0.1335080962,0.0050014288,real
0.2202425826,0.0052249317,real
0.2175065383,0.0043867747,real
0.2199114977,0.0036351756,real
0.1561704891,0.0066870022,real
0.0699571271,0.0050468139,real
0.0145025367,0.0038713544,real
0.0806242410,0.0022223599,real
0.0925200498,0.0016535638,real
0.0372725814,0.0027453580,real
0.0856025411,0.0016352496,real
0.0836041692,0.0003929807,real
0.0090685925,0.0018222368,real
0.0969502317,0.0012439145,real
0.0850054852,0.0006130945,real
0.1123556562,0.0006618862,real
0.0352727099,0.0007182754,real
0.1056586747,0.0007212917,real
0.0632735800,0.0007011148,real
0.0770489520,0.0007055245,real
0.0923646908,0.0005498489,real
0.0719417830,0.0004806530,real
0.0411205948,0.0003270784,real
0.0806602377,0.0006085362,real
0.0545284022,0.0008052720,real
0.0457410951,0.0010783525,real
0.0238865315,0.0012716338,real
0.0918658918,0.0014814476,real
0.0488717560,0.0017099047,real
0.0419147084,0.0020050475,real
0.0946155362,0.0008467330,real
0.0725594118,0.0014366386,real
0.1760808402,0.0013204240,real
0.1605389593,0.0047628274,real
0.1898659054,0.0050718771,real
0.3138521455,0.0032652304,real
0.2991691979,0.0030159538,real
0.4567441255,0.0270517947,p35p
32.0893007625,1.4387310407,p35p
31.6019483370,1.4630803327,p35p
0.1572663672,0.0161139020,p35p
48.2957280530,0.0676374341,p35p
48.6453448922,0.0180521415,p35p
0.2080820408,0.0594544912,p35p
0.2354559877,0.0837690098,p35p
0.8483972354,0.1070278006,p35p
1.1162074597,0.0998206561,p35p
0.3521810364,0.0477736304,p35p
0.5137567384,0.0199540562,p35p
0.2946617662,0.0090942913,p35p
0.2880015083,0.0511118374,p35p
0.1697896945,0.0265045135,p35p
0.2726413390,0.0447070100,p35p
0.3171457742,0.0798917167,p35p
0.3217884125,0.1098880937,p35p
0.2948770425,0.1035293393,p35p
0.2907024464,0.0780472193,p35p
0.2911549714,0.0712778823,p35p
0.2961675626,0.0645042700,p35p
0.2605173419,0.0557158930,p35p
0.2407846307,0.0527716067,p35p
0.3623263129,0.0854248832,p35p
0.4425287201,0.0885871673,p35p
0.1985101305,0.0346540051,p35p
9.1314859943,1.0067232901,p35p
0.1424189673,0.0277300134,p35p
0.1481920865,0.0158500419,p35p
0.4796543714,0.0212745400,p4p
32.1292948926,1.4416895765,p4p
31.5742103862,1.4584939909,p4p
0.2031563473,0.0129458432,p4p
48.2441083534,0.0646748284,p4p
48.6778987656,0.0157586822,p4p
0.2389045402,0.0555272259,p4p
0.2796117051,0.0787468476,p4p
0.8754938630,0.0991153506,p4p
0.5646518242,0.1946074606,p4p
0.3979782104,0.0398872937,p4p
0.5272823568,0.0151540372,p4p
0.3483031076,0.0076981762,p4p
0.3240545939,0.0492689013,p4p
0.2210834732,0.0275190971,p4p
0.2943747549,0.0396334127,p4p
0.3302599354,0.0687333645,p4p
0.3288860247,0.1062033756,p4p
0.3155973295,0.1013027238,p4p
0.3283880882,0.0730609449,p4p
0.3268274605,0.0663248849,p4p
0.3287012183,0.0596215252,p4p
0.2957319345,0.0509035089,p4p
0.2693345707,0.0495528576,p4p
0.3856072521,0.0822587571,p4p
0.4711284753,0.0862741201,p4p
0.2211272713,0.0309321654,p4p
8.9924913963,0.9783040633,p4p
0.1851525172,0.0206966282,p4p
0.2016306956,0.0122039976,p4p
0.1729375621,0.0401331624,real
31.8250033092,1.4078007036,real
31.8797016432,1.4932643780,real
0.0938404243,0.0281124779,real
48.5176977707,0.0365561807,real
48.3789921758,0.0348652119,real
0.1183777126,0.0293896170,real
0.0367015583,0.0514141524,real
0.3646370956,0.0571784723,real
0.1190522165,0.0482228125,real
0.1071199224,0.0304094393,real
0.9461632610,0.0373292503,real
0.1042198024,0.0362651453,real
0.0932106286,0.0927095724,real
0.0966208048,0.0533402822,real
0.0543515611,0.0376320170,real
0.1691813109,0.0536535457,real
0.0508672368,0.0811842008,real
0.0535291013,0.0879633675,real
0.0343465747,0.0394741208,real
0.0147061463,0.0332861008,real
0.0906457402,0.0272791105,real
0.0884039605,0.0181832706,real
0.0126198876,0.0283122465,real
0.1384334193,0.0595533507,real
0.2179125076,0.0689184389,real
0.1283264122,0.0064574330,real
0.1471776011,0.0142182267,real
0.1431234945,0.0272488046,real
0.1585242340,0.0380195329,real
0.0655757428,0.0276735901,p35p
76.6582420830,0.4931007071,p35p
31.4334242682,0.2503750698,p35p
25.3936137837,0.2399527883,p35p
18.8796025506,0.1912810049,p35p
3.0510632134,0.0928284568,p35p
0.1093995861,0.0312705901,p35p
0.0951687037,0.0199468771,p35p
0.5310127113,0.0239948868,p35p
0.2205929486,0.0377982136,p35p
0.0896351742,0.0165430569,p35p
0.1949037641,0.0131524370,p35p
0.0450411270,0.0332362166,p35p
0.0895472671,0.0233487389,p35p
0.1123420810,0.0080049330,p35p
0.1135806377,0.0204499174,p35p
0.1680026083,0.0338851276,p35p
0.1711720639,0.0464436949,p35p
0.1682734600,0.0556292382,p35p
0.1872125299,0.0371256957,p35p
0.0511188554,0.0369134384,p4p
76.5282337048,1.1231827158,p4p
31.5635621246,0.5547131337,p4p
25.5192102863,0.5215297624,p4p
19.0048560093,0.4198618700,p4p
0.4907386560,0.0694636668,p4p
0.1608411782,0.0451951664,p4p
0.1130882151,0.0252285341,p4p
0.4125287052,0.0541043467,p4p
0.4297931605,0.0426759006,p4p
0.3021870014,0.0352149322,p4p
0.0726544060,0.0213097427,p4p
0.1874379164,0.0242523373,p4p
0.1106922650,0.0480081293,p4p
0.0589553577,0.0551438924,p4p
0.0049832835,0.0109172971,p4p
0.0690233195,0.0276097206,p4p
0.0557717865,0.0494780567,p4p
0.1326988533,0.0971864439,p4p
0.1161561809,0.1125813112,p4p
0.1074901420,0.0602173553,p4p
46.0864706085,0.8234931910,real
81.0418966215,0.7831347636,real
27.8662708076,0.6296240525,real
21.0001373735,0.5135072605,real
14.6583954320,0.4465260215,real
5.4532372097,0.7989649088,real
5.2167606011,0.6739182123,real
5.7852639345,0.4949225331,real
5.4069920490,0.5969711169,real
5.2780487521,0.4852751610,real
45.9198515063,7.2529116052,real
32.0036310298,0.7152387606,real
5.6497124370,0.9104611936,real
5.3283572497,0.2880990286,real
5.3316788583,0.4517349516,real
1.3483399980,0.0878589507,p35p
1.3227053176,0.0784744912,p35p
45.3409341282,0.6051899940,p35p
56.7539835299,0.2414322926,p35p
1.3474435551,0.0791515302,p35p
1.2353394856,0.0586646517,p35p
1.2022986225,0.0387771974,p35p
1.2142969632,0.0586797513,p35p
1.3129094510,0.0894158718,p35p
1.2722878213,0.0732614423,p35p
1.1854688698,0.0695264896,p35p
1.3483810624,0.0878595127,p4p
1.3227039159,0.0784748494,p4p
45.3409251225,0.6051883397,p4p
56.7539981624,0.2414323729,p4p
1.3474644303,0.0791506410,p4p
1.2333530850,0.0586650902,p4p
1.2058537123,0.0387744703,p4p
1.2144474451,0.0586797293,p4p
1.3130604410,0.0894158666,p4p
1.2722860603,0.0732618035,p4p
1.1853649936,0.0695263809,p4p
1.4498852266,0.0457955876,real
1.4318591218,0.0405693072,real
45.4624869055,0.2928535174,real
56.6362695725,0.1158598344,real
1.5393882214,0.0396186038,real
1.3445741224,0.0301336050,real
1.3485887996,0.0278081007,real
1.4112070174,0.0466908271,real
1.3860859360,0.0377023852,real
1.3053093637,0.0340202024,real
3.7252809299,3.3803395306,p35p
11.5082247836,3.4061127574,p35p
15.0729106381,3.1192000205,p35p
0.4512496498,3.0640921063,p35p
1.0242290594,3.1612646580,p35p
0.9595509849,3.4102643292,p35p
1.6607363219,3.7260091804,p35p
5.9721758275,4.1969771038,p35p
8.3039784355,4.4147850648,p35p
26.2972554234,3.4367564041,p35p
2.6864357919,3.2681660849,p35p
21.4418089087,46.1327984660,p35p
17.2151935474,3.5923454108,p35p
14.6822623167,5.1378651594,p35p
4.6192806746,4.7118982512,p35p
7.5631145555,3.7789115998,p35p
29.6451526266,37.5454566266,p35p
16.5711042745,7.6958593216,p35p
4.1288888059,8.0664365642,p4p
0.8674372380,5.6694297616,p4p
3.0657237044,51.8286135834,p4p
1.0827882329,20.8215201368,p4p
1.1102937040,32.0909729643,p4p
1.3231229894,42.8661652862,p4p
2.4566186625,6.9887890110,p4p
0.9531320325,6.0065520279,p4p
1.9057210742,14.9181309196,p4p
1.4633300040,2.0620255830,p4p
2.3963276500,19.2098020819,p4p
1.2710542343,38.0412105633,p4p
87.5029319700,3.6196494555,real
50.8571564252,17.5091600731,real
37.4814457461,3.5837480593,real
27.3455246720,2.8269707793,real
22.3500231383,2.0295051227,real
20.3695139496,1.4366679941,real
71.8575103276,1.7038188738,real
59.5027423146,0.9319426738,real
68.8847608642,2.1862207368,real
42.3041519798,3.1680154961,real
0.1976556349,0.0674997426,p35p
21.8048488869,2.3294478969,p35p
10.7973345665,0.9694880740,p35p
6.8421590932,0.6762763313,p35p
4.6993085976,0.7555494856,p35p
0.0787729728,0.0450279752,p35p
0.1023690487,0.0517326615,p35p
0.0926074202,0.0614938988,p35p
0.1398372713,0.0693373893,p35p
0.1231009467,0.0641936162,p35p
0.1736721348,0.0758831803,p35p
0.2124395137,0.0839227298,p35p
0.2130905761,0.0898863231,p35p
0.1644407902,0.0741751655,p35p
0.1908829253,0.0550778803,p35p
0.2007102172,0.0448528528,p35p
0.1977760347,0.0452456013,p35p
0.2252546111,0.0494269120,p35p
0.1609814224,0.0355823882,p35p
0.0673916164,0.0469843090,p35p
0.0809884458,0.0478743226,p35p
0.1219281148,0.0465020145,p35p
0.0944903522,0.0393594518,p35p
0.1310644926,0.0309833808,p35p
