R,t,algo
0.0031038750,0.0104080154,p4p
0.0015447705,0.0071985571,p4p
0.0002825033,0.0036763970,p4p
0.0016634648,0.0028836528,p4p
0.0007872500,0.0083452176,p4p
0.0137214037,0.5451912069,real
0.0139682719,0.4893248541,real
0.0425755887,1.3517912664,real
0.0220256011,1.1720201726,real
0.0207128051,1.1064678964,real
0.0138287544,0.2765664110,real
0.0139581934,0.2417329978,real
0.0138911511,0.2055507503,real
0.0140817945,0.1844445174,real
0.0143688516,0.1795525888,real
0.0132302205,0.1598715006,real
0.0127568219,0.1457554448,real
0.0122614824,0.0893906126,real
0.0118629597,0.0848383805,real
0.0117253263,0.0943940934,real
0.0109614492,0.1133360717,real
0.0096540736,0.1270593857,real
0.0073102251,0.1350033973,real
0.0075019369,0.1416844383,real
0.0073964995,0.1506744280,real
0.0072773841,0.1594843633,real
0.0076657364,0.1691065719,real
0.0069426237,0.1821126301,real
0.0068391768,0.1954379448,real
0.0061338418,0.2064111525,real
0.0062418131,0.2171211470,real
0.0058351966,0.2271266415,real
0.0042187716,0.2231395782,real
0.0033900616,0.2238299873,real
0.0033434369,0.2264427553,real
0.0031063192,0.1851316160,real
0.3525889089,8.4544600310,real
0.0349444950,3.3823025910,real
0.0036843099,0.2032327860,real
0.0037861299,0.2052736302,real
0.0102223697,0.3222537766,real
0.0112710798,0.3563319405,real
0.0117364496,0.3870010063,real
0.0121235870,0.4000799641,real
0.0061007225,0.2326883317,real
0.0054116707,0.2524421803,real
0.0055122581,0.2635325542,real
0.0059534797,0.2256641007,real
0.0019884446,0.0427150308,p35p
0.0011606242,0.0301505490,p35p
0.9016216507,1.7885985300,p35p
0.3589195748,0.8666271042,p35p
0.5416040434,0.9387138175,p35p
0.0016072889,0.0196894084,p35p
0.0029643484,0.0538964838,p35p
0.0025364309,0.0381112873,p35p
0.0024765556,0.0410471399,p35p
0.0010546115,0.0354477754,p35p
0.0018186804,0.0465261784,p35p
0.0009961933,0.0354076683,p35p
0.0007761189,0.0350576704,p35p
0.0002868619,0.0435922617,p35p
0.0006444478,0.0595321909,p35p
0.0024570666,0.0748584193,p35p
0.0022204467,0.0479015858,p35p
0.0018155413,0.0278588579,p35p
0.0021680585,0.0342708111,p35p
0.0001964852,0.0595172371,p35p
0.0024530076,0.0301719677,p35p
0.0030161595,0.0485582275,p35p
0.0041493070,0.0669274441,p35p
0.0014505902,0.0087296756,p35p
0.0031991933,0.0223111704,p35p
0.0023522270,0.0907636389,p35p
0.0004918714,0.0491057806,p35p
0.0019024258,0.0333319992,p35p
0.0017170379,0.0112850112,p35p
0.0015228843,0.0640702767,p35p
0.0024306862,0.0657765161,p35p
0.0016118859,0.0663916326,p35p
0.0020522809,0.0680955731,p35p
0.0024899226,0.0676616122,p35p
0.0008666852,0.0722190066,p35p
0.0018018523,0.0394062137,p35p
0.0009062533,0.0326147541,p35p
0.0007579507,0.0369489717,p35p
0.0006793997,0.0706627987,p35p
0.0024544186,0.0097099570,p4p
0.0004958687,0.0066289321,p4p
0.9014690891,0.4250789500,p4p
0.3589079734,0.2056137931,p4p
0.5415106620,0.2228171142,p4p
0.0019070479,0.0048358486,p4p
0.0028840970,0.0131200296,p4p
0.0022893049,0.0089264018,p4p
0.0026949991,0.0095584338,p4p
0.0009410696,0.0081200168,p4p
0.0017957402,0.0105236675,p4p
0.0010036210,0.0084764933,p4p
0.0009210681,0.0082420096,p4p
0.0002564601,0.0100803874,p4p
0.0007587440,0.0137587466,p4p
0.0026093524,0.0176435001,p4p
0.0025084428,0.0109776540,p4p
0.0021265797,0.0066196981,p4p
0.0023450715,0.0077192145,p4p
0.0009954296,0.0136041098,p4p
0.0021859833,0.0074366313,p4p
0.0027004410,0.0119104630,p4p
0.0025557406,0.0168075980,p4p
0.0015853476,0.0026155890,p4p
0.0018061018,0.0065652307,p4p
0.0027027311,0.0219245640,p4p
0.0007615075,0.0117958406,p4p
0.0025076424,0.0077925678,p4p
0.0017694294,0.0030368399,p4p
0.0036891925,0.0160728172,p4p
0.0013350264,0.0155194896,p4p
0.0022941129,0.0159119117,p4p
0.0017328108,0.0160679249,p4p
0.0016935321,0.0164897060,p4p
0.0020107016,0.0163959017,p4p
0.0009958084,0.0175095224,p4p
0.0018147252,0.0099459011,p4p
0.0009202012,0.0082692147,p4p
0.0009666430,0.0090723407,p4p
0.0003783781,0.0164322125,p4p
0.2300420701,5.4857536734,real
0.3856416345,3.1199367663,real
0.2533488697,2.8191453390,real
0.2832008195,1.8011466949,real
0.1662875880,5.6037155550,real
0.2271945519,4.5137893212,real
0.0015152385,0.0196795535,p35p
0.0014319146,0.0201675131,p35p
0.0016539162,0.0102285857,p35p
0.0009732799,0.0040258041,p35p
0.0010712765,0.0030946366,p35p
0.0009315499,0.0036270278,p35p
0.0007867550,0.0042039180,p35p
0.0004497463,0.0050856945,p35p
0.0009477689,0.0071827975,p35p
0.0009127701,0.0074515825,p35p
0.0011597934,0.0071842519,p35p
0.0009251930,0.0076585078,p35p
0.0016653726,0.0074144042,p35p
0.0015094027,0.0074305007,p35p
0.0007033505,0.0072859898,p35p
0.0010292269,0.0070266648,p35p
0.0014230448,0.0068353335,p35p
0.0013902891,0.0067326582,p35p
0.0012222649,0.0067526065,p35p
0.0010164201,0.0065256345,p35p
0.0006545699,0.0064341429,p35p
0.0009966360,0.0062754221,p35p
0.0012569338,0.0060524286,p35p
0.0011499390,0.0062185120,p35p
0.0005065913,0.0062616771,p35p
0.0008364739,0.0054836262,p35p
0.0013062397,0.0051534978,p35p
0.0009623778,0.0050783674,p35p
0.0011869879,0.0051858798,p35p
0.0004217142,0.0036572293,p35p
0.0004676434,0.0018250960,p35p
0.0003132796,0.0025622441,p35p
0.0010386246,0.0022433746,p35p
0.0010478022,0.0032068234,p35p
0.0009597065,0.0011089031,p35p
0.0018018558,0.0065929070,p35p
0.0019602321,0.0079163905,p35p
0.0004726444,0.0241930594,p35p
0.0022083136,0.0248295031,p35p
0.0040611530,0.0259402248,p35p
0.0038463835,0.0212725777,p35p
0.0039695029,0.0202108493,p35p
0.0047898629,0.0120244371,p35p
0.0026111088,0.0320600526,p35p
0.0015627198,0.0246315621,p35p
0.0013894651,0.0188272404,p35p
0.0015455439,0.0109329916,p35p
0.0018625602,0.0082110405,p35p
0.0009486237,0.0142858977,p35p
0.0015602711,0.0078910172,p35p
0.0015705718,0.0029673306,p35p
0.0010412436,0.0090747027,p35p
0.0016439076,0.0065691130,p35p
0.0014625080,0.0036388480,p35p
0.0019437199,0.0038084347,p35p
0.0005038012,0.0041235752,p35p
0.0018769625,0.0041016037,p35p
0.0011644136,0.0039564454,p35p
0.0013008847,0.0039474527,p35p
0.0016407312,0.0031065094,p35p
0.0012715706,0.0027789673,p35p
0.0006746306,0.0019705717,p35p
0.0014239070,0.0034357269,p35p
0.0009258293,0.0044580063,p35p
0.0007635429,0.0058908400,p35p
0.0004751882,0.0069079438,p35p
0.0016188230,0.0080109112,p35p
0.0008242765,0.0091908195,p35p
0.0007772832,0.0107441703,p35p
0.0017104456,0.0045740567,p35p
0.0013093532,0.0075591075,p35p
0.0029431322,0.0073889877,p35p
0.0020469098,0.0236127536,p35p
0.0025509433,0.0251980775,p35p
0.0054860232,0.0179455911,p35p
0.0029534812,0.0413184017,p35p
0.0022449866,0.0210099324,p4p
0.0021288920,0.0226200013,p4p
0.0006241961,0.0089249550,p4p
0.0005683454,0.0068724067,p4p
0.0019346208,0.0104792463,p4p
0.0020252951,0.0147563970,p4p
0.0019305205,0.0147559338,p4p
0.0018345547,0.0129203407,p4p
0.0019730757,0.0131776866,p4p
0.0019083856,0.0136193288,p4p
0.0019622285,0.0139278393,p4p
0.0017937522,0.0139680835,p4p
0.0022311430,0.0131943099,p4p
0.0021229145,0.0129133572,p4p
0.0015964864,0.0126337750,p4p
0.0017511290,0.0116736142,p4p
0.0019966703,0.0109616523,p4p
0.0019287380,0.0105668352,p4p
0.0018176886,0.0102867886,p4p
0.0016694618,0.0098963222,p4p
0.0014393741,0.0090974899,p4p
0.0016018790,0.0087448905,p4p
0.0016991481,0.0077421095,p4p
0.0016694523,0.0071276725,p4p
0.0010173100,0.0069039702,p4p
0.0013839648,0.0054766764,p4p
0.0017414388,0.0047038310,p4p
0.0015342777,0.0043938977,p4p
0.0017277673,0.0044108527,p4p
0.0011003352,0.0034014199,p4p
0.0000297928,0.0046021562,p4p
0.0004076359,0.0034339622,p4p
0.0011927060,0.0038235263,p4p
0.0016418136,0.0046106981,p4p
0.0011215924,0.0062430925,p4p
0.0017546671,0.0143268850,p4p
0.0027039520,0.0288323428,p4p
0.0050791491,0.0479143544,p4p
0.0199403261,0.1647372889,p4p
0.0220852936,0.1426223414,p4p
0.0325723480,0.2770015367,p4p
0.0020097233,0.0441980701,p4p
0.0020707012,0.0308981450,p4p
0.0017848439,0.0194820464,p4p
0.0002380565,0.0094082292,p4p
0.0017077681,0.0064790602,p4p
0.0014860485,0.0143492125,p4p
0.0003642545,0.0050820212,p4p
0.0019970743,0.0117673701,p4p
0.0004470908,0.0254098170,p4p
0.0006897054,0.0200617497,p4p
0.0020666647,0.0109251444,p4p
0.0000530927,0.0089254726,p4p
0.0018844866,0.0085410913,p4p
0.0026910301,0.0077961696,p4p
0.0022348148,0.0070280364,p4p
0.0012606978,0.0058737037,p4p
0.0024614394,0.0062818099,p4p
0.0018618813,0.0088508979,p4p
0.0011998766,0.0095485455,p4p
0.0019647700,0.0085595441,p4p
0.0009393550,0.0085879176,p4p
0.0010727016,0.0093083134,p4p
0.0014400936,0.0101747016,p4p
0.0021153025,0.0113107191,p4p
0.0011169682,0.0129277399,p4p
0.0015861276,0.0149105052,p4p
0.0006315805,0.0008708217,p4p
0.0011047073,0.0070794986,p4p
0.0025218604,0.0129548457,p4p
0.0061234615,0.0755495350,p4p
0.0106929554,0.1045369707,p4p
0.0050814861,0.0289244745,p4p
0.0056049165,0.0269472954,p4p
0.0022339723,0.0039961317,real
0.0004927111,0.0040976415,real
0.0011002931,0.0021023462,real
0.0007511530,0.0008168025,real
0.0011258294,0.0004897685,real
0.0009003755,0.0005788184,real
0.0007429109,0.0006923117,real
0.0004150603,0.0008515928,real
0.0008887162,0.0012547977,real
0.0008669330,0.0013162816,real
0.0011202958,0.0012601751,real
0.0008876983,0.0013532874,real
0.0016494181,0.0013105323,real
0.0014960645,0.0013204691,real
0.0006622137,0.0013062185,real
0.0010060604,0.0012586723,real
0.0014005836,0.0012275788,real
0.0013696591,0.0012159166,real
0.0011983158,0.0012285939,real
0.0009871829,0.0011945525,real
0.0006179312,0.0011805386,real
0.0009674985,0.0011599844,real
0.0012377858,0.0011201467,real
0.0011239668,0.0011591070,real
0.0005431069,0.0011834072,real
0.0008006645,0.0010357378,real
0.0012943179,0.0009819642,real
0.0008665497,0.0009851559,real
0.0011557738,0.0010253711,real
0.0004783768,0.0007102369,real
0.0003299841,0.0003666288,real
0.0004526552,0.0005005070,real
0.0009433912,0.0004535793,real
0.0010006808,0.0005708705,real
0.0009789004,0.0001752885,real
0.0017839362,0.0012991311,real
0.0017903694,0.0016253815,real
0.0013486111,0.0048750082,real
0.0023916563,0.0050023869,real
0.0040328453,0.0052287232,real
0.0034450045,0.0043621526,real
0.0032789978,0.0034978875,real
0.0022624764,0.0066893129,real
0.0021632738,0.0050429491,real
0.0009780808,0.0038566521,real
0.0015627226,0.0022228725,real
0.0017363312,0.0016603853,real
0.0006033254,0.0027389960,real
0.0013751091,0.0015946256,real
0.0014954013,0.0003901280,real
0.0007404268,0.0018208756,real
0.0016199251,0.0012431189,real
0.0014818033,0.0006119776,real
0.0019531029,0.0006572962,real
0.0005964627,0.0007135606,real
0.0018430792,0.0007158369,real
0.0011165015,0.0006950948,real
0.0013436334,0.0006988282,real
0.0016105538,0.0005428406,real
0.0012565485,0.0004752543,real
0.0007143235,0.0003223205,real
0.0014073358,0.0006028758,real
0.0009520043,0.0007997129,real
0.0007985276,0.0010725241,real
0.0004157893,0.0012656066,real
0.0016025123,0.0014759805,real
0.0008531060,0.0017044451,real
0.0007347793,0.0020028870,real
0.0016069112,0.0008411122,real
0.0012211015,0.0014361226,real
0.0030844866,0.0013209746,real
0.0023924205,0.0047613423,real
0.0021280795,0.0050713051,real
0.0057102535,0.0032739746,real
0.0052115626,0.0030420799,real
0.0087749108,0.0291395077,p35p
0.5607331514,1.4393994572,p35p
0.5508239678,1.4674952297,p35p
0.0035535916,0.0179304594,p35p
0.8425663417,0.0717793605,p35p
0.8497981524,0.0200758046,p35p
0.0043396072,0.0701830095,p35p
0.0047416700,0.0972098711,p35p
0.0070468529,0.0944638292,p35p
0.0093261818,0.0924931398,p35p
0.0050428021,0.0642006863,p35p
0.0096230652,0.0214716799,p35p
0.0053800585,0.0105877527,p35p
0.0055219519,0.0604627783,p35p
0.0037157641,0.0289752301,p35p
0.0053964343,0.0490599579,p35p
0.0045420883,0.0886623546,p35p
0.0063905650,0.1214620117,p35p
0.0058462486,0.1158967276,p35p
0.0058632313,0.0901545058,p35p
0.0058499307,0.0819539360,p35p
0.0059075190,0.0740088597,p35p
0.0052600251,0.0641252781,p35p
0.0048804495,0.0611136460,p35p
0.0070381384,0.0940046508,p35p
0.0084994082,0.0966521590,p35p
0.0041096051,0.0411159364,p35p
0.1584077621,1.0006007471,p35p
0.0032649110,0.0321170587,p35p
0.0033842259,0.0175373722,p35p
0.0094067550,0.0210672968,p4p
0.5614575194,1.4374181976,p4p
0.5501643428,1.4612914571,p4p
0.0043308722,0.0119318878,p4p
0.8420906259,0.0542721972,p4p
0.8505037337,0.0192459245,p4p
0.0050372625,0.0483695902,p4p
0.0060434514,0.0710167354,p4p
0.0069313041,0.1017212560,p4p
0.0182338417,0.2775672020,p4p
0.0080553172,0.0338213323,p4p
0.0102103838,0.0134535057,p4p
0.0077110945,0.0128509214,p4p
0.0065140857,0.0533917499,p4p
0.0047850464,0.0257645695,p4p
0.0060617441,0.0359268467,p4p
0.0067157213,0.0652942349,p4p
0.0068087081,0.1027313115,p4p
0.0072067215,0.0912775134,p4p
0.0065234850,0.0652745535,p4p
0.0065212688,0.0587498030,p4p
0.0065324912,0.0521857179,p4p
0.0057825774,0.0444375020,p4p
0.0056377506,0.0426904446,p4p
0.0073332945,0.0777892257,p4p
0.0089758453,0.0819779024,p4p
0.0047978631,0.0251227508,p4p
0.1576936165,0.9897063215,p4p
0.0040501970,0.0189994447,p4p
0.0042657796,0.0163248440,p4p
0.0071833487,0.0470327397,real
0.5600751854,1.4327858574,real
0.5519928546,1.4772737243,real
0.0160667731,0.1711124595,real
0.8418934139,0.0807202145,real
0.8499637308,0.0299347840,real
0.0044753870,0.0655634734,real
0.0042022266,0.0918082459,real
0.0154351573,0.1287903608,real
0.0118991335,0.1705954715,real
0.0056285434,0.0613385585,real
0.0080471642,0.0414767351,real
0.0046984437,0.0315876067,real
0.0043694108,0.0658768229,real
0.0033119575,0.0404033382,real
0.0048787279,0.0623577457,real
0.0055825962,0.0921937492,real
0.0055914864,0.1106442493,real
0.0053288836,0.1040163676,real
0.0051198160,0.0849894761,real
0.0050195875,0.0782142252,real
0.0051895041,0.0711574385,real
0.0048258667,0.0644452507,real
0.0045665397,0.0555572837,real
0.0066755606,0.0850859326,real
0.0079464079,0.0861389324,real
0.0041322661,0.0416760722,real
0.1598685899,0.9745736541,real
0.0142310434,0.5650571659,real
0.0033481956,0.0344912032,real
0.0334844836,0.9695440306,p35p
0.5204888250,1.3385294524,p35p
0.4154531181,0.8095251045,p35p
0.3017265640,0.6958305250,p35p
0.0211084342,1.1185815265,p35p
0.0325955569,1.1785451069,p35p
0.0334844975,1.1017383092,p35p
0.0414318208,1.0253169890,p35p
0.0280381769,1.1015647881,p35p
0.0350405168,1.0339206438,p35p
0.0351205041,1.0469897601,p35p
0.0327751948,1.1257075485,p35p
0.0345088529,0.9403649433,p35p
0.0345701670,0.7976194390,p35p
0.0346747803,0.7648315125,p35p
0.0351686413,0.7739404122,p35p
0.0360107744,0.9812228058,p35p
0.0362561790,0.9452696459,p35p
0.0348624485,0.5330199134,p35p
0.0249171985,0.0912895398,p4p
0.5263425407,0.2513608431,p4p
0.4209379117,0.1104581487,p4p
0.3072739043,0.0890913128,p4p
0.0433743105,0.0632139731,p4p
0.0237380030,0.1126101249,p4p
0.0246481972,0.1077605492,p4p
0.0298154072,0.1116330136,p4p
0.1321576163,0.6447568088,p4p
0.0251615015,0.0940205756,p4p
0.0242988670,0.0951147930,p4p
0.0238201178,0.1046705823,p4p
0.0267015737,0.0800309578,p4p
0.0254760539,0.0662945861,p4p
0.0258490861,0.0657678444,p4p
0.0263807994,0.0704070453,p4p
0.0273656365,0.0826054512,p4p
0.0275554347,0.0785187632,p4p
0.0267543924,0.0383260521,p4p
0.0010801369,0.0156888174,real
1.3348992039,0.4960266391,real
0.5510090087,0.2439111678,real
0.4457284303,0.2298776620,real
0.3320877928,0.1845822624,real
0.0049920242,0.0405261229,real
0.0028803128,0.0194853012,real
0.0019209894,0.0086313416,real
0.0061664769,0.0212971481,real
0.0076444187,0.0269261772,real
0.0013805816,0.0093398151,real
0.0031470899,0.0104502034,real
0.0018080867,0.0208628857,real
0.0007669948,0.0242467139,real
0.0002169330,0.0043679072,real
0.0011309395,0.0117424704,real
0.0010308937,0.0209628116,real
0.0020079574,0.0429938756,real
0.0022356797,0.0494917452,real
0.0019050279,0.0259056831,real
0.0401908261,31.2661680944,p35p
0.0395209129,31.0540219487,p35p
0.9816189024,30.4761835901,p35p
0.0397226707,31.3058866442,p35p
0.0374374089,30.3996095162,p35p
0.0365455650,29.6840497376,p35p
0.0375385572,30.1107505986,p35p
0.0396293265,31.2009782609,p35p
0.0385233216,30.9045569075,p35p
0.0369703491,30.6707092986,p35p
0.0401992540,31.8287752276,p4p
0.0395394155,31.6133444225,p4p
0.9815564810,31.0302144699,p4p
0.0395601334,31.8699491631,p4p
0.0373464745,30.9481415857,p4p
0.0365070746,30.2203828257,p4p
0.0375920052,30.6547011984,p4p
0.0396820071,31.7623139182,p4p
0.0386041112,31.4614506436,p4p
0.0370056957,31.2239912247,p4p
0.0253054066,0.0457959058,real
0.0249902667,0.0405693834,real
0.7934706121,0.2928545135,real
0.9884889548,0.1158599460,real
0.0268659261,0.0396186595,real
0.0234722067,0.0301333875,real
0.0235479958,0.0278080039,real
0.0246271833,0.0466912567,real
0.0241912752,0.0377025115,real
0.0227814833,0.0340204943,real
0.0011005251,0.0058843087,p35p
0.0018026581,0.0081085015,p35p
0.0012603806,0.0090695843,p35p
0.3014695285,0.3970736387,p35p
0.3001785801,0.3756383133,p35p
0.0012549419,0.0112914002,p35p
0.0008669033,0.0060900138,p35p
0.0015611333,0.0051482889,p35p
0.0015686118,0.0047602154,p35p
0.0012597204,0.0061204805,p35p
0.0020395880,0.0066954709,p35p
0.0012343435,0.0074897675,p35p
0.0003856878,0.0085889578,p35p
0.0017306890,0.0086063286,p35p
0.0015819643,0.0133936069,p35p
0.0026873098,0.0040077578,p35p
0.0021334240,0.0043496556,p35p
0.0018030912,0.0056482315,p35p
0.0019736255,0.0077212803,p35p
0.0017100730,0.0082805964,p35p
0.0026470086,0.0072436725,p35p
0.0012479256,0.0072108521,p35p
0.0034689951,0.0074638749,p35p
0.0022444528,0.0065965530,p35p
0.0018353129,0.0086434442,p35p
0.0018075924,0.0164499236,p35p
0.0003888212,0.0102565743,p35p
0.0024893226,0.0071847267,p35p
0.0017989661,0.0120019472,p35p
0.0018877487,0.0128605941,p35p
0.0018328355,0.0150274567,p35p
0.0013327919,0.0152928207,p35p
0.0024823888,0.0137631082,p35p
0.0017226110,0.0092746274,p35p
0.0019102730,0.0103895750,p35p
0.1295743882,3.0404483317,p4p
0.1549363290,2.3093944360,p4p
0.1891412714,3.7100606878,p4p
0.2358148959,4.9146945370,p4p
0.1961645116,3.9223813149,p4p
0.4619606957,38.2238966570,real
0.1816408658,26.8194597848,real
0.2098549383,30.6373791473,real
0.1930291695,33.9913716042,real
0.1827692695,35.3983226185,real
0.1756371906,34.0355774596,real
0.1027535085,33.5915784437,real
0.1021875217,39.4956756931,real
0.6030142714,38.5979808399,real
0.3651643971,38.5234140908,real
0.2723416102,36.4606308521,real
0.8753061859,54.8178215146,real
0.1455237463,26.1071381182,real
0.0035164140,0.0675415266,p35p
0.3802934236,2.3285109647,p35p
0.1886184978,0.9697358027,p35p
0.1196128952,0.6765977769,p35p
0.0822172781,0.7560375493,p35p
0.0015224646,0.0444336538,p35p
0.0018176775,0.0511130792,p35p
0.0014755550,0.0609904744,p35p
0.0022366641,0.0688593175,p35p
0.0017894028,0.0636742144,p35p
0.0029814311,0.0757912602,p35p
0.0039061649,0.0839907693,p35p
0.0035396405,0.0895116224,p35p
0.0035660226,0.0741580780,p35p
0.0030042741,0.0553140459,p35p
0.0031655777,0.0452024590,p35p
0.0037303915,0.0455439332,p35p
0.0034068288,0.0495610959,p35p
0.0033554076,0.0391970069,p35p
0.0017462776,0.0443794664,p35p
0.0014545781,0.0496990796,p35p
0.0028812911,0.0495283192,p35p
0.0018479735,0.0407153712,p35p
0.0022629992,0.0304008675,p35p
0.0016360396,0.0215089963,p35p
0.0006004450,0.0437125641,p35p
0.0020174134,0.0421204070,p35p
0.0016876010,0.0420872282,p35p
0.0019997262,0.0256631367,p35p
0.0031036577,0.0287649166,p35p
0.0030484137,0.0339503160,p35p
0.0033111583,0.0674906505,p4p
0.3805429292,2.3293677305,p4p
0.1884573566,0.9695171819,p4p
0.1194318944,0.6763192635,p4p
0.0820339630,0.7556173800,p4p
0.0013898999,0.0448847946,p4p
0.0017815982,0.0515834607,p4p
0.0015999809,0.0613758976,p4p
0.0024144674,0.0691391096,p4p
0.0020880041,0.0641161040,p4p
0.0029338295,0.0758766641,p4p
0.0036797526,0.0839243460,p4p
0.0036467141,0.0899090837,p4p
0.0034023931,0.0742319987,p4p
0.0028874485,0.0551713074,p4p
0.0029635734,0.0450311348,p4p
0.0039356127,0.0453046725,p4p
0.0033668527,0.0494443113,p4p
0.0026150214,0.0353546667,p4p
0.0013231209,0.0469451841,p4p
0.0011654256,0.0478591419,p4p
0.0014971978,0.0465372490,p4p
0.0006254238,0.0393686079,p4p
0.0006983445,0.0309772669,p4p
